"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-11",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-12",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-13",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-14",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-15",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-16",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-17",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-18",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-19",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-20",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-02-22",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-02-23",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-03-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-03-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-03-11",,
