"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-15","32.2","21.7"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-16","29.4","21.7"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-17","28.3","22.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-18","31.7","21.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-19","26.1","20.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-20","28.3","21.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-21","30.6","20.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-22","31.7","18.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-23","31.1","17.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-24","28.9","15.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-25","28.9","17.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-26","27.8","20.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-27","20.6","16.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-28","26.7","13.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-29","25.6","16.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-06-30","26.1","16.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-01","26.7","13.9"
